kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
srad_v1-rodinia-3.6.sm_70.ptx 830 : 3218824 29172712 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 829 : 3218824 31909896 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 828 : 3218824 2518036824 0 0 0 502754 100590 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 827 : 3218824 29008328 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 826 : 3218824 29011272 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 825 : 3218824 33073072 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 824 : 3218824 1054807844 24128 0 0 100996 100590 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 823 : 3218824 29036392 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 822 : 3218824 19315184 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 821 : 3218824 28969416 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 820 : 3218824 2084225148 0 0 0 502726 100590 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 819 : 3218824 28997960 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 818 : 3218824 29181576 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 817 : 3218824 32966256 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 816 : 3218824 4133803560 24128 0 0 100996 100590 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 815 : 3218824 29051976 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 814 : 3218824 29251656 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 812 : 3218824 28969416 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 811 : 3218824 890765752 0 0 0 502544 100590 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 884 : 3225600 98049664 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 798 : 3218824 7247034720 26208 0 0 479178 100590 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 786 : 3218824 19313072 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 785 : 3218824 19322672 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 784 : 3218824 22650512 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 783 : 3218824 31749352 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 781 : 3225600 36856 0 0 0 0 0 0 14 
srad_v1-rodinia-3.6.sm_70.ptx 780 : 3225600 19697536 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 779 : 3225600 19546176 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 778 : 3225600 31871040 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 777 : 3225600 18606432 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 776 : 3225600 19729280 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 775 : 3225600 139437952 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 774 : 3225600 51312128 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 773 : 3225600 51609600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 772 : 3225600 51609600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 771 : 3225600 51609600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 769 : 3225600 51609600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 768 : 3225600 51609600 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 489 : 14 70 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 488 : 14 84 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 487 : 14 84 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 486 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 485 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 484 : 14 322 0 0 0 14 14 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 483 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 482 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 481 : 14 322 0 0 0 14 14 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 480 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 479 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 476 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 475 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 474 : 14 2688 0 0 0 14 14 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 473 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 472 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 471 : 14 2688 0 0 0 14 14 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 470 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 469 : 14 126 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 456 : 14 70 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 455 : 14 84 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 453 : 14 0 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 452 : 14 84 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 730 : 28 84 0 0 0 28 28 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 729 : 28 84 0 0 0 28 28 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 726 : 28 84 0 28 28 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 725 : 28 84 0 28 28 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 722 : 716 3440 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 721 : 716 4296 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 720 : 716 6444 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 719 : 716 6444 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 718 : 716 6444 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 717 : 717 16468 0 0 0 717 717 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 716 : 717 6444 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 715 : 717 16491 0 0 0 717 717 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 714 : 717 6453 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 713 : 717 73275 0 0 0 717 717 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 712 : 717 6453 0 0 0 0 0 0 0 
srad_v1-rodinia-3.6.sm_70.ptx 711 : 717 73275 0 0 0 717 717 0 0 
