kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree-rodinia-3.12.sm_70.ptx 547 : 1536000 1606627744 2904160 0 0 234136 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 210 : 6000 50727 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 379 : 10000 62557 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 42 : 2560000 25106624 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 42 : 1536000 24544416 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 209 : 2560000 15529056 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 546 : 1536000 69863840 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 209 : 6000 3504188 1024 0 0 6000 6000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 378 : 10000 9220740 274688 0 0 10000 10000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 41 : 2560000 17055008 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 41 : 1536000 24550944 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 545 : 1536000 15549600 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 208 : 6000 28277 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 377 : 10000 92079 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 40 : 2560000 16157536 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 40 : 1536000 24560992 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 544 : 1536000 14325344 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 207 : 6000 3201461 896 0 0 6000 6000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 372 : 2560000 15815904 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 35 : 2560000 39432224 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 35 : 1536000 17918688 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 199 : 2560000 2146529120 0 0 0 80000 80000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 536 : 6000 42158 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.6.sm_70.ptx 34 : 2560000 36612096 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 34 : 1536000 15809984 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 201 : 2560000 23572640 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 201 : 1536000 9760992 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 373 : 2560000 13379576 0 0 0 0 0 0 10000 
b+tree-rodinia-3.6.sm_70.ptx 36 : 2560000 40677600 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 36 : 1536000 19933792 0 0 0 0 0 0 0 
b+tree-rodinia-3.6.sm_70.ptx 203 : 2560000 2667077920 5511904 0 0 389728 80000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 540 : 1536000 1438320640 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.12.sm_70.ptx 203 : 1536000 8423473 0 0 0 0 0 0 6000 
b+tree-rodinia-3.6.sm_70.ptx 37 : 2560000 40736928 0 0 0 0 0 0 0 
b+tree-rodinia-3.12.sm_70.ptx 37 : 1536000 21914656 0 0 0 0 0 0 0 
