kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
backprop-rodinia-3.6.sm_70.ptx 43 : 1048576 7397664 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 211 : 16 45696 64 0 0 3 1 0 0 
backprop-rodinia-3.6.sm_70.ptx 44 : 1048576 7871552 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 123 : 65536 464424 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 212 : 16 96 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 45 : 1048576 7900416 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 124 : 65536 655006 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 213 : 16 208 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 46 : 1048576 10429824 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 125 : 65536 2558256 0 32768 32768 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 214 : 16 96 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 47 : 1048576 7522944 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 215 : 16 144 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 48 : 1048576 6601680 0 0 0 0 0 0 32768 
backprop-rodinia-3.6.sm_70.ptx 217 : 16 96 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 50 : 65536 449384 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 218 : 16 208 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 51 : 65536 644546 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 74 : 1048576 9457920 0 0 0 0 0 0 0 
backprop-rodinia-3.6.sm_70.ptx 75 : 1048576 4695648 0 32768 32768 0 0 0 0 
